dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 4, Test acc: 0.6099
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.5759
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.4954
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.6502
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.3963
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.4551
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.2539
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.3839
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.1765
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.1889
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.4087
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.2167
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.5418
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.4613
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4180
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.0619
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.0526
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.0743
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.1424
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3220
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3375
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3932
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.1486
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3344
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.1858
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3096
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.0588
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3498
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3065
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.1022
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.0495
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3034
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.2848
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.1920
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3406
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.1579
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3251
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.0836
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.2693
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4334
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.2508
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.0495
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3313
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3406
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.7090
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.7307
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.6749
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.6161
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.7368
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.4365
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.5046
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.6718
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.6316
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.4644
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.4644
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.6130
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.6594
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.4056
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.5449
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.5604
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.6192
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.6285
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.6285
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.5666
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.5542
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.6068
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.5573
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.4892
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.5480
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.4118
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.4861
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.6161
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.5944
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.4706
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.3715
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.4489
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.6440
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.5944
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.5604
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.5604
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.4613
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.4768
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.4582
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.4923
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.6223
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5046
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.6130
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5728
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.6409
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4954
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4861
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4211
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3437
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4520
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3994
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4582
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4241
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3560
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4272
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3622
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5666
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5201
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4458
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4149
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4458
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4118
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4087
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4923
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3715
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4675
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4056
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.2941
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5325
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4211
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4087
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4954
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.3622
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5077
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4861
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4149
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4830
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.4365
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5418
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5480
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.6873
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.8019
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.7430
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.7492
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 0, K: 2, Test acc: 0.7028
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.7183
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.7430
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.5387
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.6471
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 1.1312639491146967, DPSGD epsilon: 0, K: 2, Test acc: 0.6873
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.6254
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.5139
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.6780
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.6966
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 2.206053317942913, DPSGD epsilon: 0, K: 2, Test acc: 0.6935
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.6935
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.6440
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.6347
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.5635
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 3.263939910842594, DPSGD epsilon: 0, K: 2, Test acc: 0.5759
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.6254
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.5913
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.6656
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.7214
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 4.313994994815165, DPSGD epsilon: 0, K: 2, Test acc: 0.6533
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.5944
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.6904
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.6780
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.5759
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 5.363034437923216, DPSGD epsilon: 0, K: 2, Test acc: 0.6997
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.6316
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.7709
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.7647
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.6223
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 6.406301171609443, DPSGD epsilon: 0, K: 2, Test acc: 0.7214
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.7802
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.7957
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.7059
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.5418
dataset: data/cora_ml, GM: True, EM:False, V0:-1.0, DP-PPR epsilon: 7.442893554003019, DPSGD epsilon: 0, K: 2, Test acc: 0.6842
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.7337
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.6749
dataset: data/cora_ml, GM: False, EM:False, V0:-1.0, DP-PPR epsilon: 0, DPSGD epsilon: 7.072257705941988, K: 2, Test acc: 0.5944
